TimeStep,StateType,Variable,Values
Priors,mu_zo_priors,-0.281323,-0.433505,-0.576819,-0.706683,-0.785352,-0.828761,-0.824508,-0.774554,-0.670973,-0.518051,-0.311655,-0.0689479,0.195585,0.464355,0.714097,0.921872,1.0682,1.14327,1.14466,1.07258,0.927563,0.717132,0.463431,0.0280694,-0.355509,-0.709775,-1.01636,-1.24861,-1.3969,-1.44698,-1.39877,-1.25872,-1.02908,-0.726458,-0.373575,-0.00621033,0.366034,0.714418,1.01056,1.23861,1.37655,1.42412,1.37637,1.2396,1.00173,0.692429,0.363955,-0.0410436,-0.394777,-0.73954,-1.03539,-1.26031,-1.40292,-1.45353,-1.40072,-1.25919,-1.03176,-0.73349,-0.381555,-0.0123266,0.361504,0.711727,1.01051,1.24191,1.3825,1.43102,1.38313,1.24616,1.00862,0.699935,0.371907,-0.0210769,-0.382246,-0.733669,-1.03353,-1.26087,-1.40488,-1.45613,-1.40321,-1.26177,-1.03519,-0.738672,-0.388683,-0.0211861,0.351004,0.699591,0.997395,1.22889,1.36995,1.4191,1.37206,1.23597,0.999168,0.690695,0.362282,-0.0318192,-0.393361,-0.744309,-1.04374,-1.27079,-1.41434,-1.46487,-1.41106,-1.26878,-1.04153,-0.744416,-0.39397,-0.0263402,0.34561
Priors,var_zo_priors,0.0206225,0.0275949,0.0287325,0.0268721,0.0243773,0.021423,0.0187563,0.0156377,0.0134855,0.011261,0.00774122,0.00651679,0.00588749,0.00545585,0.0051567,0.00499979,0.00507639,0.00548392,0.00622237,0.00724673,0.008447,0.00951383,0.0100569,0.00777116,0.00736638,0.00694089,0.00640929,0.00621286,0.00637526,0.00687773,0.0075652,0.00835762,0.0090523,0.00984563,0.0103422,0.0103243,0.00979169,0.0091582,0.00880365,0.00831681,0.00805053,0.00835606,0.00921421,0.010597,0.0121873,0.0129589,0.012599,0.010296,0.00994078,0.00897842,0.00792328,0.00732182,0.007161,0.00735842,0.00780268,0.00837926,0.00903698,0.00988091,0.0104274,0.0104296,0.00989463,0.00926227,0.00892204,0.00843059,0.00811477,0.00836245,0.00916407,0.0104815,0.0119966,0.012723,0.0123596,0.0101059,0.00978593,0.00885632,0.00784361,0.00727899,0.00715004,0.00737636,0.00784715,0.00844127,0.00911259,0.00996453,0.0105069,0.0104889,0.00991649,0.00924612,0.00889578,0.00839549,0.00805486,0.00827313,0.00903943,0.0103134,0.0117833,0.0124877,0.0121316,0.00993321,0.00960969,0.00870855,0.00774037,0.00721315,0.00711623,0.00737132,0.00787026,0.0084922,0.00919578,0.0100846,0.0106481,0.0106254,0.0100206
Posteriors,mu_zo_posts,-0.281323,-0.433505,-0.576819,-0.706683,-0.785352,-0.828761,-0.824508,-0.774554,-0.670973,-0.518051,-0.311655,-0.0689479,0.195585,0.464355,0.714097,0.921872,1.0682,1.14327,1.14466,1.07258,0.927563,0.717132,0.463431,0.00660377,-0.369272,-0.716462,-1.0195,-1.25016,-1.39531,-1.44046,-1.39618,-1.25359,-1.02402,-0.722426,-0.376413,-0.00449547,0.368348,0.713493,1.0136,1.24267,1.38465,1.42858,1.38436,1.24204,1.01071,0.707736,0.365458,-0.014383,-0.384221,-0.729345,-1.03005,-1.25891,-1.40248,-1.44771,-1.40242,-1.25958,-1.03059,-0.729941,-0.384125,-0.0118386,0.361339,0.706905,1.00764,1.23756,1.38024,1.42431,1.37982,1.23716,1.00559,0.702585,0.360491,-0.0165839,-0.387719,-0.733966,-1.03533,-1.26466,-1.40857,-1.45398,-1.40873,-1.26596,-1.03721,-0.736973,-0.391558,-0.0196012,0.353232,0.698415,0.998898,1.22878,1.37153,1.41579,1.37154,1.22915,0.997746,0.694769,0.35265,-0.0247698,-0.395964,-0.742186,-1.04351,-1.27279,-1.4166,-1.46182,-1.41634,-1.27338,-1.04449,-0.744137,-0.398657,-0.0266612,0.346149
Posteriors,var_zo_posts,0.0206225,0.0275949,0.0287325,0.0268721,0.0243773,0.021423,0.0187563,0.0156377,0.0134855,0.011261,0.00774122,0.00651679,0.00588749,0.00545585,0.0051567,0.00499979,0.00507639,0.00548392,0.00622237,0.00724673,0.008447,0.00951383,0.0100569,0.00189425,0.00186922,0.00184059,0.00180099,0.00178514,0.00179831,0.00183616,0.00188183,0.0019273,0.00196205,0.00199695,0.00201661,0.00201596,0.00199481,0.00196712,0.00195029,0.00192536,0.00191077,0.00192754,0.0019699,0.00202649,0.00207841,0.00209979,0.00209018,0.00201545,0.00200151,0.00195929,0.00190403,0.00186723,0.00185666,0.00186973,0.00189724,0.0019296,0.00196257,0.00199975,0.00202128,0.00202145,0.00200058,0.00197343,0.00195762,0.00193299,0.00191598,0.00192957,0.00196942,0.00202421,0.00207493,0.00209575,0.00208577,0.00201024,0.00199738,0.0019556,0.0019015,0.00186651,0.00185803,0.00187308,0.00190217,0.00193531,0.00196869,0.00200588,0.00202709,0.00202656,0.00200436,0.00197555,0.00195921,0.00193397,0.00191545,0.00192769,0.00196668,0.00202116,0.00207198,0.00209292,0.00208286,0.00200678,0.00199339,0.00195166,0.0018986,0.00186531,0.00185891,0.00187602,0.00190695,0.00194156,0.00197631,0.00201465,0.00203637,0.00203573,0.00201265
Smoothed,mu_zo_smooths,-0.281323,-0.433505,-0.576819,-0.706683,-0.785352,-0.828761,-0.824508,-0.774554,-0.670973,-0.518051,-0.311655,-0.0689479,0.195585,0.464355,0.714097,0.921872,1.0682,1.14327,1.14466,1.07257,0.927481,0.716555,0.459531,0.00428113,-0.370422,-0.716955,-1.01966,-1.24988,-1.39452,-1.44008,-1.39549,-1.25286,-1.02349,-0.722831,-0.376044,-0.00409633,0.368275,0.713978,1.01412,1.24345,1.38512,1.4294,1.38478,1.24343,1.01289,0.708579,0.369942,-0.0124269,-0.382376,-0.728502,-1.02985,-1.25878,-1.40186,-1.4479,-1.40244,-1.25937,-1.03013,-0.730357,-0.384072,-0.0120304,0.360445,0.706429,1.00712,1.23728,1.37959,1.42389,1.3788,1.23681,1.00575,0.701084,0.361051,-0.0174556,-0.387826,-0.734317,-1.03587,-1.26506,-1.4084,-1.45465,-1.40925,-1.2662,-1.03703,-0.73739,-0.391214,-0.0192302,0.353071,0.698623,0.998899,1.2289,1.37123,1.41567,1.37078,1.22903,0.998131,0.693578,0.353689,-0.0251231,-0.395613,-0.742194,-1.04379,-1.27302,-1.41633,-1.46248,-1.41692,-1.27377,-1.04456,-0.744918,-0.398697,-0.0265643,0.346149
Smoothed,var_zo_smooths,0.0206225,0.0275949,0.0287325,0.0268721,0.0243773,0.021423,0.0187563,0.0156377,0.0134855,0.011261,0.00774122,0.00651679,0.00588749,0.00545585,0.0051567,0.00499979,0.00507639,0.00548392,0.00622237,0.00724673,0.00844692,0.00951028,0.00989518,0.00175768,0.00173558,0.00173638,0.00172596,0.00172132,0.00173152,0.00175898,0.00179013,0.00180525,0.00179005,0.0017664,0.00175511,0.00176229,0.00179509,0.00183907,0.0018754,0.00187415,0.00185932,0.00185805,0.00186337,0.00186728,0.00187699,0.00188747,0.00188196,0.00181292,0.00180155,0.00181772,0.00181211,0.00179549,0.00178737,0.00179449,0.00180681,0.0018071,0.0017865,0.00176289,0.00175007,0.00175568,0.00178882,0.00183496,0.00187536,0.00187768,0.00186293,0.00186072,0.00186606,0.00187087,0.00188256,0.00189542,0.00188744,0.00181551,0.00180444,0.00181852,0.00181169,0.00179571,0.0017891,0.00179773,0.00181098,0.00181141,0.00179098,0.00176844,0.00175757,0.00176485,0.00179779,0.00184126,0.00187985,0.00188091,0.00186434,0.00186079,0.00186571,0.00187105,0.00188333,0.00189591,0.0018873,0.00181473,0.00180358,0.00181649,0.00180937,0.00179443,0.00178952,0.00179988,0.00181443,0.00181544,0.00179497,0.00177202,0.00176142,0.00177603,0.00201265
Smoothed,cov_zo,4.61318e-06,0.00300249,0.00374638,0.00375785,0.00354712,0.00336727,0.00307617,0.00292914,0.002585,0.00254948,0.00246158,0.00177493,0.00145267,0.00120867,0.000986494,0.000808629,0.0007076,0.000697068,0.000771194,0.000923176,0.00113594,0.00134891,0.00148979,0.00127436,0.0011474,0.00111239,0.000956244,0.000803101,0.0007475,0.000785752,0.000874681,0.000988804,0.00117367,0.00143669,0.00169475,0.00180447,0.00174416,0.001513,0.00119702,0.000896782,0.000732235,0.000743605,0.000895951,0.00117073,0.00151457,0.001748,0.00177347,0.00161321,0.00156827,0.00150053,0.00120612,0.000944377,0.000827518,0.000821281,0.000874182,0.000983029,0.00117477,0.00145534,0.00172295,0.00184438,0.00179182,0.0015641,0.00125085,0.000944689,0.000763312,0.000755511,0.000890206,0.00114851,0.00147727,0.00169602,0.0017096,0.00156326,0.00152873,0.00146651,0.00118256,0.000931662,0.000821817,0.000820046,0.000876832,0.00099012,0.00118558,0.00146742,0.00173102,0.00184376,0.00178062,0.00154449,0.00123089,0.000926754,0.000745852,0.000738704,0.000873033,0.00112804,0.00145108,0.00166672,0.0016825,0.0015418,0.00150745,0.00144538,0.00116869,0.000925752,0.000821011,0.000822786,0.000882621,0.00099977,0.00120058,0.00148963,0.00175961,0.00187307,0.00180474
